question_number,variant,checkpoint_path,dataset_path,eval_corpus,question,ground_truth,answer,status,reason,token_f1,rouge_l,bertscore_p,bertscore_r,bertscore_f1,bertscore_model,bertscore_lang,bertscore_rescale_with_baseline
31,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿En qué año data la primera mención conocida de la horchata de chufa?,"La primera mención conocida de la horchata de chufa data del año 1762. Esta referencia histórica aparece registrada en el tratado titulado ""Flora española o Historia de las plantas que se crían en España"", obra de D. Joseph Quer.","La primera mención de horchata de chufa data de 1762, y fue registrada en el tratado “Flora española o Historia de las plantas que se crían en España"" de D. Joseph Quer.",ok,,0.8125,0.8125,0.8569,0.6942,0.7729,microsoft/deberta-xlarge-mnli,en,True
32,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Cómo se define la horchata de chufa?,"La horchata de chufa se define como una bebida refrescante, consumida también como postre, que es originaria de la localidad de Alboraya. Se prepara mezclando agua, azúcar y chufas mojadas o molidas, junto con otros ingredientes que potencian su sabor como la canela y la cáscara de limón.","La horchata de chufa es una bebida refrescante, que también puede consumirse como postre, y es originaria de Alboraya, en la Comunidad Valenciana, España. Se prepara con agua, azúcar y chufas mojadas (o molidas), además de ingredientes que potencian su sabor, como la canela y la piel o cáscara de un limón. Las chufas son pequeños tubérculos con forma de nudos que provienen de las raíces de la juncia avellanada ($\textit{Cyperus esculentus}$).",ok,,0.6604,0.6038,0.5137,0.735,0.6186,microsoft/deberta-xlarge-mnli,en,True
33,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Cuáles son los cuatro minerales en los que es rica la horchata de chufa?,"La horchata de chufa es rica en cuatro minerales específicos. Estos minerales son el fósforo, el calcio, el magnesio y el hierro.","La horchata de chufa es rica en minerales como el fósforo, el calcio, el magnesio y el hierro, y también contiene vitaminas, destacando las vitaminas C y E.",ok,,0.6154,0.6154,0.4693,0.5482,0.5097,microsoft/deberta-xlarge-mnli,en,True
34,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Por qué la palabra horchata experimentó una transformación consonántica a «ch» y mantuvo la letra «t» en el idioma español?,"La palabra horchata experimentó esta transformación consonántica y el mantenimiento de la «t» porque el vocablo habría llegado al español a través del mozárabe. Esta influencia lingüística fue la causa de que no siguiera su evolución natural, la cual habría devenido en «orzad».","Según la Real Academia Española (RAE), el vocablo *horchata* habría llegado al español a través del mozárabe, lo que explicaría la transformación consonántica a *ch* y el mantenimiento de la *t*, en lugar de la evolución natural que habría devenido en *orzad*, semejante al italiano, *orzata*.",ok,,0.6216,0.4054,0.4282,0.4576,0.445,microsoft/deberta-xlarge-mnli,en,True
35,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Cómo se denomina a la horchata cuando se le añade calcio con el fin de sustituir a la leche de vaca?,"Cuando se le añade calcio para sustituir a la leche de vaca, la bebida se denomina leche de chufa. Esta variante resulta más adecuada para dicho propósito que la leche de soja al ser menos energética.","Se denomina leche de chufa a la horchata cuando se le añade calcio con el propósito de sustituir a la leche de vaca, y se menciona que esta opción es más adecuada para este fin que la leche de soja, ya que esta última es menos energética.",ok,,0.6849,0.5479,0.5564,0.6131,0.5859,microsoft/deberta-xlarge-mnli,en,True
36,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Cuántas especies de hierbas puede llegar a contener la infusión de color rojizo a la que se refiere la horchata en Ecuador?,"En Ecuador, la infusión de color rojizo conocida como horchata puede llegar a contener hasta 71 especies de hierbas diferentes.","En Ecuador, la horchata se refiere a una infusión de color rojizo que puede contener hasta 71 especies de hierbas.",ok,,0.8,0.7429,0.7483,0.6427,0.6952,microsoft/deberta-xlarge-mnli,en,True
37,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Qué autores de la antigüedad mencionan los beneficios digestivos y desinfectantes de la chufa?,"Los autores persas y árabes de la antigüedad son quienes mencionan los beneficios digestivos y desinfectantes de la chufa. En esa época, este tubérculo era utilizado como una bebida medicinal al considerársele un producto energético y diurético.","Autores persas y árabes de la antigüedad mencionan los beneficios digestivos y desinfectantes de la chufa, utilizándola en ese entonces como bebida medicinal debido a que la consideraban energética y diurética.",ok,,0.6316,0.6316,0.6961,0.6237,0.6605,microsoft/deberta-xlarge-mnli,en,True
38,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Cuáles son los tres componentes nutricionales en los que es rica la chufa y por los que se la considera un superalimento si no tiene azúcar?,"La chufa es considerada un superalimento cuando se consume sin azúcar debido a que es rica en tres componentes nutricionales específicos: minerales, grasas insaturadas y proteínas.","La chufa es considerada un superalimento si no contiene azúcar debido a sus propiedades nutricionales, y es rica en tres componentes: minerales, grasas insaturadas y proteínas.",ok,,0.7391,0.6957,0.8157,0.7836,0.8003,microsoft/deberta-xlarge-mnli,en,True
39,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Por qué las condiciones idóneas para el cultivo de la chufa se hallan de manera especial en la huerta de Valencia?,Las condiciones para el cultivo de la chufa se hallan de manera especial en la huerta de Valencia debido a su clima. Este entorno geográfico proporciona específicamente la tierra arenosa y las temperaturas suaves que requiere dicho tubérculo.,"El contexto proporcionado no explica por qué las condiciones idóneas para el cultivo de la chufa se hallan de manera especial en la huerta de Valencia. Sin embargo, sí menciona que la horchata tiene su origen en Alboraya, que es un lugar de la Comunidad Valenciana, y en la sección ""Véase también"" se incluye un enlace a ""Chufa de Valencia"".",ok,,0.425,0.4,0.2303,0.3787,0.3033,microsoft/deberta-xlarge-mnli,en,True
40,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Cómo se llama la planta de cuyas raíces proceden los pequeños tubérculos conocidos como chufas?,La planta de cuyas raíces proceden las chufas se llama juncia avellanada o Cyperus esculentus. Recibe esta denominación específica debido a que la forma de su fruto es muy parecida a la de una avellana.,"Los pequeños tubérculos conocidos como chufas proceden de las raíces de la juncia avellanada, cuyo nombre científico es *Cyperus esculentus*.",ok,,0.4444,0.2667,0.3308,0.216,0.2739,microsoft/deberta-xlarge-mnli,en,True
41,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿En qué fecha exacta se abrió al público L'Oceanogràfic?,"L'Oceanogràfic abrió sus puertas al público el 14 de febrero de 2003. En el momento de su apertura, este recinto se consolidó como el mayor acuario construido en Europa.",L'Oceanogràfic abrió al público el 14 de febrero de 2003.,ok,,0.5143,0.5143,0.7895,0.343,0.5377,microsoft/deberta-xlarge-mnli,en,True
42,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Cómo se define la Ciudad de las Artes y las Ciencias?,"La Ciudad de las Artes y las Ciencias se define como un complejo arquitectónico, cultural y de entretenimiento situado en la ciudad de Valencia. Este destacado complejo de estilo neofuturista fue diseñado por Santiago Calatrava y Félix Candela.","La Ciudad de las Artes y las Ciencias es definida como un complejo arquitectónico, cultural y de entretenimiento ubicado en la ciudad de Valencia, que tiene un estilo neofuturista.",ok,,0.6429,0.6429,0.805,0.6473,0.7238,microsoft/deberta-xlarge-mnli,en,True
43,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Cuáles son las cuatro grandes salas con las que cuenta el Palacio de las Artes Reina Sofía?,"El Palacio de las Artes Reina Sofía cuenta con cuatro grandes salas destinadas a la música y artes escénicas. Estas son una sala principal, un aula magistral, un anfiteatro y un teatro de cámara.","El Palacio de las Artes Reina Sofía cuenta con cuatro grandes salas: una sala principal, aula magistral, anfiteatro y teatro de cámara, además de una sala de exposiciones.",ok,,0.76,0.76,0.7507,0.7032,0.7278,microsoft/deberta-xlarge-mnli,en,True
44,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,"¿Por qué motivo se llevó a cabo el desvío del río Turia, cuyo viejo cauce acabaría convirtiéndose en un jardín en los años 1980?","El desvío del río Turia se llevó a cabo a causa de la gran riada de Valencia ocurrida en el año 1957. Tras este suceso y el consiguiente desvío, el viejo cauce acabó convirtiéndose en un jardín durante la década de 1980.","El desvío del río Turia se llevó a cabo debido a la gran riada de Valencia en 1957, y tras este evento, el viejo cauce se convirtió en un jardín en los años 1980.",ok,,0.7,0.6667,0.7289,0.5609,0.6423,microsoft/deberta-xlarge-mnli,en,True
45,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Cómo se tituló el primer anteproyecto elaborado por Ten Ros que fue presentado oficialmente a la Generalidad en mayo de 1989?,"El primer anteproyecto elaborado por Ten Ros se tituló «Vilanova, Una Ciudad de las Ciencias para Valencia». Este documento inicial fue presentado oficialmente a la Generalidad en mayo del año 1989.","El primer anteproyecto elaborado por Ten Ros, que fue presentado oficialmente a la Generalidad en mayo de 1989, se tituló ""Vilanova, Una Ciudad de las Ciencias para Valencia"".",ok,,0.8571,0.5714,0.8292,0.7175,0.7726,microsoft/deberta-xlarge-mnli,en,True
46,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿En qué año fue cancelada la construcción de la proyectada torre de telecomunicaciones de 382 metros de altura de la Ciudad de las Ciencias?,"La construcción de la torre de telecomunicaciones fue cancelada en el año 1996. Previamente, en febrero de 1995, la obra había sido adjudicada con un presupuesto de 14 026 millones de pesetas, pero el proyecto finalmente no se llevó a cabo.",La construcción de la torre de telecomunicaciones de 382 metros de altura fue cancelada en 1996.,ok,,0.4583,0.375,0.6631,0.2296,0.4177,microsoft/deberta-xlarge-mnli,en,True
47,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Quién encargó oficialmente al científico Antonio Ten Ros la redacción de una primera propuesta de una Ciudad de la Ciencia y la Tecnología para Valencia en 1989?,"El encargo oficial fue realizado en 1989 por Joan Lerma, el entonces presidente de la Generalidad Valenciana. Lo hizo a través de José María Bernabé, director general de planificación y estudios de la Presidencia, tras realizar una visita a la Cité des sciences et de l'industrie de París.","El entonces presidente de la Generalidad Valenciana, José María Bernabé, encargó oficialmente al científico Antonio Ten Ros la redacción de una primera propuesta de una Ciudad de la Ciencia y la Tecnología para Valencia.",ok,,0.3582,0.3284,0.335,0.2722,0.3057,microsoft/deberta-xlarge-mnli,en,True
48,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Cuáles son los nombres con los que fueron denominados los tres rascacielos a los que se redujo posteriormente el proyecto?,"El proyecto se redujo posteriormente a la construcción de tres rascacielos. Estos tres edificios fueron denominados como Valencia, Castellón y Alicante.","Los tres rascacielos a los que se redujo el proyecto fueron denominados Valencia, Castellón y Alicante.",ok,,0.7333,0.5333,0.6591,0.4636,0.5573,microsoft/deberta-xlarge-mnli,en,True
49,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Por qué el Dr. Ten Ros decidió apartarse del proyecto de la Ciudad de las Ciencias en mayo de 1993?,El Dr. Ten Ros se apartó del proyecto en mayo de 1993 debido a las discrepancias surgidas en la concepción y la funcionalidad de los espacios expositivos.,El Dr. Ten Ros se apartó del proyecto en mayo de 1993 debido a las discrepancias en la concepción y funcionalidad de los espacios expositivos.,ok,,0.9756,0.9756,0.9581,0.9323,0.9453,microsoft/deberta-xlarge-mnli,en,True
50,all_off,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\bm25rerun_es\checkpoints\all_off.json,C:\Users\ignacio.diag045\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_es.json,es,¿Cómo fue bautizado por algunos medios de comunicación el gran surtidor de agua que el gobierno autonómico planeaba situar en lugar de la torre de comunicaciones?,"El gran surtidor de agua que se planeaba situar en lugar de la torre de comunicaciones fue bautizado por algunos medios de comunicación como ""el chorrito"". Finalmente, este proyecto no se llevó a cabo y fue cancelado tras la polémica.","Algunos medios de comunicación bautizaron el gran surtidor de agua que el gobierno autonómico planeaba situar en lugar de la torre de comunicaciones como ""el chorrito"".",ok,,0.6667,0.5263,0.5863,0.4272,0.5047,microsoft/deberta-xlarge-mnli,en,True
