question_number,variant,checkpoint_path,dataset_path,eval_corpus,question,ground_truth,answer,status,reason,token_f1,rouge_l,bertscore_p,bertscore_r,bertscore_f1,bertscore_model,bertscore_lang,bertscore_rescale_with_baseline
34,all_off,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\all_off.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Per què els jugadors porten els pantalons curts en la modalitat de raspall?,Els jugadors porten els pantalons curts en la modalitat de raspall perquè els pantalons llargs destorben en els freqüents moviments d'agenollar-se per a raspar la pilota en terra.,Els pantalons són curts en la modalitat de Raspall perquè els pantalons llargs destorben durant els freqüents moviments d'agenollar-se per raspar la pilota a terra.,ok,,0.85,0.85,0.7982,0.7688,0.7843,microsoft/deberta-xlarge-mnli,en,True
35,all_off,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\all_off.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,"Com s'anomenen les dues parets més llargues d'un trinquet, les quals tenen una alçada semblant a l'amplària del recinte?","Les dues parets més llargues d'un trinquet s'anomenen muralles. Una d'aquestes parets compta amb un element singular conegut com l'escala, que consisteix en quatre esglaons on s'asseu el públic.","Les dues parets més llargues d'un trinquet es denominen **muralles**, i tenen una alçada pareguda a l'ample del recinte.",ok,,0.3415,0.3415,0.4808,0.3055,0.3904,microsoft/deberta-xlarge-mnli,en,True
36,all_off,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\all_off.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Quin és el pes reglamentari d'una pilota de vaqueta per a adults?,"El pes reglamentari d'una pilota de vaqueta per a adults se situa entre 42 i 48 grams. A més d'aquest pes, les mesures actuals estableixen un diàmetre de 42 mm i una circumferència de 138 mm per a aquesta pilota elaborada amb pell de bou.","Les mesures reglamentàries per adults de la pilota de vaqueta són un diàmetre de 42 mm, una circumferència de 138 mm, i un pes entre 42 i 48 grams.",ok,,0.7097,0.3548,0.6569,0.3986,0.5193,microsoft/deberta-xlarge-mnli,en,True
37,all_off,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\all_off.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,A qui s'atribueix la invenció de col·locar una corda al mig del carrer o trinquet en la pilota valenciana cap a l'any 1910?,"La invenció de col·locar la corda al mig del carrer o trinquet s'atribueix al Nel de Murla, al voltant de l'any 1910. Aquesta innovació servia per a evitar les discussions sobre la col·locació de les ratlles i aconseguir un joc més vistós.",La invenció de col·locar una corda al mig del carrer o trinquet en la pilota valenciana s'atribueix a Nel de Murla als voltants del 1910.,ok,,0.5357,0.5357,0.6546,0.4047,0.5218,microsoft/deberta-xlarge-mnli,en,True
38,all_off,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\all_off.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Quines són les tres parets que conformen la canxa en la modalitat de frontó?,"Les tres parets que conformen la canxa de frontó són un frontó, una muralla i una paret de rebot. El frontó mesura 9 metres d'ample per 10 d'alçària, la muralla té la mateixa alçària que el frontó, i la paret de rebot fa un mínim de 5 metres.","La canxa del frontó consisteix en tres parets:

1. Un frontó de 9 d'ample per 10 d'alçària.
2. Una muralla de la mateixa alçària que el frontó i amb una longitud entre 20 i 30 metres, i amb una paret de rebot de 5 metres com a mínim.
3. El costat de la dreta, que està obert per permetre situar al públic.",ok,,0.6292,0.4719,0.2539,0.3643,0.3097,microsoft/deberta-xlarge-mnli,en,True
39,all_off,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\all_off.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Per què actualment s'utilitzen samarretes de color roig o blau per a diferenciar els equips en comptes de la tradicional samarreta blanca?,Actualment s'utilitzen samarretes de color roig o blau per a diferenciar l'equip del jugador a causa de la introducció de la televisió en aquest esport. Aquest canvi televisiu va substituir el costum de vestir de blanc i distingir-se només per la faixa.,"Avui en dia, les samarretes de color roig o blau es fan servir per diferenciar l'equip del jugador a causa de la introducció de la televisió, mentre que fins no fa gaires anys en l'Escala i corda era costum vestir de blanc, amb pantalons llargs i samarreta blancs, portant una faixa del color corresponent.",ok,,0.5412,0.5412,0.3968,0.4555,0.4279,microsoft/deberta-xlarge-mnli,en,True
40,all_off,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\all_off.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Com s'anomena la persona a qui s'adreça el públic tant als trinquets com al carrer i que s'encarrega de casar les travesses?,"Aquesta persona s'anomena marxador. És la figura encarregada d'atendre la postura de l'espectador, replegar els diners i cantar la travessa per a buscar algú que accepte apostar-hi en contra.","El públic, tant als trinquets com al carrer, s'adreça al **marxador**, qui és la persona que s'encarrega de casar les travesses.",ok,,0.2381,0.1429,0.2882,0.2704,0.2821,microsoft/deberta-xlarge-mnli,en,True
41,all_off,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\all_off.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Quina és l'alçària exacta de les columnes helicoidals de la Sala de Contractació?,Les columnes helicoidals de la Sala de Contractació tenen una alçària exacta d'11 metres. D'aquestes columnes ixen els feixos de nervis que formen i sustenten la volta de creueria de l'edifici.,"Segons el Fragment 4, les columnes helicoidals de la Sala de Contractació tenen una alçària de 11 metres.",ok,,0.5,0.45,0.6991,0.3687,0.5189,microsoft/deberta-xlarge-mnli,en,True
42,all_off,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\all_off.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Com es defineix la Llotja de la Seda i on es troba situada?,"La Llotja de la Seda es defineix com un edifici civil d'estil gòtic valencià tardà. Aquest monument històric es troba situat a la plaça del Mercat, número 31, de València, en ple centre històric de la ciutat.","La Llotja de la Seda és un edifici civil d'estil gòtic valencià tardà que simbolitza la puixança i riquesa del segle d'or valencià (segle xv).

Es troba situada a la plaça del Mercat, número 31, de València, davant l'església de Sant Joan del Mercat i del Mercat Central, al centre històric de la ciutat.",ok,,0.5641,0.5641,0.5029,0.6781,0.5875,microsoft/deberta-xlarge-mnli,en,True
43,all_off,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\all_off.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Quines són les tres zones de l'edifici que articula el Pati dels Tarongers?,"Les tres zones de l'edifici que articula el Pati dels Tarongers són la Sala de Contractació (o Saló Columnari), la torre central i el Consolat de Mar. Aquest conjunt arquitectònic ocupa un total de més de dos mil metres quadrats.","El Pati dels Tarongers articula les tres zones de l'edifici, que són: la Sala de Contractació, la torre central i el Consolat de Mar.",ok,,0.717,0.566,0.7595,0.4474,0.5905,microsoft/deberta-xlarge-mnli,en,True
44,all_off,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\all_off.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Per què l'edifici rep actualment el nom de Llotja de la Seda?,L'edifici rep el nom de Llotja de la Seda perquè aquest teixit va ser la indústria més potent de la ciutat de València des del segle XIV fins al segle XVIII.,"L'edifici rep el nom de Llotja de la Seda perquè, segons el text, va començar com un mercat o borsa destinada principalment al comerç de la seda i altres mercaderies de luxe. Amb el temps, la Llotja va ampliar les seves funcions per incorporar operacions financeres, cosa que va reflectir la creixent complexitat del comerç.",ok,,0.3562,0.3288,0.213,0.3002,0.2581,microsoft/deberta-xlarge-mnli,en,True
45,all_off,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\all_off.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Qui va finalitzar la construcció de l'edifici del Consolat de Mar l'any 1548?,La construcció de l'edifici del Consolat de Mar va ser finalitzada l'any 1548 pel guipuscoà Domingo Urtiaga. Aquesta obra renaixentista havia estat iniciada prèviament per Pere Comte i represa posteriorment per Joan Corbera.,El Consolat de Mar es va finalitzar el 1548 pel guipuscoà Domingo Urtiaga.,ok,,0.4186,0.4186,0.7466,0.2919,0.4888,microsoft/deberta-xlarge-mnli,en,True
46,all_off,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\all_off.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Com s'anomena l'entitat bancària que el Consell de la Ciutat va decidir instal·lar al Saló Columnari?,L'entitat bancària instal·lada al Saló Columnari s'anomena Taula de Canvis i Dipòsits. El Consell de la Ciutat va prendre aquesta decisió perquè era una entitat de gran prestigi per la seua solvència i volum d'operacions.,"El Consell de la Ciutat va decidir instal·lar a la Taula de Canvis i Dipòsits, que és una entitat bancària de prestigi per la seva solvència i pel volum de les operacions bancàries.",ok,,0.5965,0.4211,0.6199,0.526,0.5734,microsoft/deberta-xlarge-mnli,en,True
47,all_off,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\all_off.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Quantes persones es dedicaven a la indústria de la seda a la ciutat de València durant el seu moment de màxima esplendor a la segona meitat del segle XVIII?,"Durant la segona meitat del segle XVIII, que va ser el seu moment de màxima esplendor, 25.000 persones es dedicaven a la indústria de la seda a la ciutat de València. Aquesta indústria comptava en aquell moment amb més de 3.000 telers.","Durant la segona meitat del segle XVIII, 25.000 persones es dedicaven a la indústria de la seda a la ciutat de València, i aquest nombre incloïa més de 3.000 telers.",ok,,0.678,0.678,0.703,0.5674,0.634,microsoft/deberta-xlarge-mnli,en,True
48,all_off,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\all_off.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Qui va fer el sostre gòtic que ornamenta la Cambra Daurada?,El sostre gòtic que ornamenta la Cambra Daurada va ser fet pel mestre d'obra de vila Joan del Poyo entre els anys 1418 i 1428. Aquest sostre de fusta va ser rescatat de l'antiga Casa de la Ciutat quan aquesta fou enderrocada durant el segle XIX.,"El sostre gòtic de la Cambra Daurada va ser fet pel mestre d'obra de vila Joan del Poyo, durant el període de 1418-1428, i va ser rescatat de l'antiga Casa de la Ciutat, en ser aquesta enderrocada durant el segle xix. Aquest sostre va ser encaixat a la Cambra Daurada cap a l'any 1921.",ok,,0.7356,0.6667,0.5715,0.6394,0.6064,microsoft/deberta-xlarge-mnli,en,True
49,all_off,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\all_off.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Quins són els tres edificis que formen la plaça del Mercat de València segons Joan Francesc Mira?,"Els tres edificis que formen la plaça del Mercat de València són la Llotja de la Seda, el Mercat Central i Sant Joan del Mercat. Segons Joan Francesc Mira, aquest conjunt arquitectònic de diferents èpoques constitueix un dels òrgans essencials del cos de la ciutat.","Segons Joan Francesc Mira, la plaça del Mercat de València està formada per la Llotja de la Seda, el Mercat Central i Sant Joan del Mercat.",ok,,0.6333,0.5,0.6648,0.2946,0.4598,microsoft/deberta-xlarge-mnli,en,True
50,all_off,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\runs\ragas\comparisons\reinferencia_v3_ca_50_final_ca\checkpoints\all_off.json,C:\Users\nadiv\repos\localOllamaRAG\research\evaluation\datasets\local\dataset_eval_ca.json,ca,Per què els Jurats del Consell Municipal van decidir bastir una nova llotja l'any 1469?,"Els Jurats del Consell Municipal van decidir bastir una nova llotja l'any 1469 motivats per la prosperitat mercantil assolida per la ciutat de València durant el segle XV. A causa d'aquesta decisió, es van haver de comprar i enderrocar vint-i-cinc cases pròximes al mercat per a dur a terme la construcció.","El document proporcionat no indica per què els Jurats del Consell Municipal van decidir bastir una nova llotja l'any 1469.

En el context de la política municipal, es menciona que Jaume I va crear l'estructura fonamental del govern municipal de Barcelona l'any 1249, i que l'organització municipal va quedar definitivament estructurada l'any 1265, on l'autoritat municipal recauria sobre 3 consellers elegits per un Consell de Cent jurats.",ok,,0.3301,0.3107,0.2345,0.2826,0.2611,microsoft/deberta-xlarge-mnli,en,True
